#Table1
objid,ra,dec,u,g,r,i,z,first_ra,first_dec,integr
1237667254014313133,180.953862377238,29.9060845069162,23.43585,23.37395,22.62301,22.10481,22.09583,0,0,0
1237667254014313437,180.953438604939,29.7852003134351,20.84057,20.21244,20.87272,20.28556,25.12998,0,0,0
1237667211601575945,180.758332032245,29.9584868769221,18.56776,16.56996,15.74039,15.38014,15.17929,0,0,0
1237667211601576192,180.848354647023,29.973489011439,25.27757,22.1335,20.69536,20.25824,19.90197,0,0,0
1237667211601576714,180.848264056289,29.9812859168839,22.28303,21.06954,19.5437,19.01954,18.53287,0,0,0
1237667211601576717,180.849448308937,29.9537257667854,22.57327,22.74497,21.98904,21.31343,21.12949,0,0,0
1237667211601577020,180.848094760622,29.959496468419,23.21432,23.85734,22.60609,23.21762,21.2623,0,0,0
1237667211601577131,180.758046190509,29.9457905128705,24.01912,25.0862,24.19928,23.80748,19.95093,0,0,0
1237667211601641942,180.943599998064,29.9385601637264,25.81108,20.4769,24.93352,27.00345,25.149,0,0,0
1237667211601641952,180.944061210952,29.9985316703489,22.5798,21.79589,20.07741,19.40622,19.19162,0,0,0
1237667211601641953,180.943615154515,29.9971576856046,24.09182,22.53984,21.48504,21.17271,20.23162,0,0,0
1237667211601642529,180.943176139262,29.9654075861531,23.40627,23.54498,22.97254,21.74427,22.03892,0,0,0
1237667254014181451,180.757375950976,29.8428347174821,15.41937,12.86239,12.03785,11.7959,13.1882,0,0,0
1237667254014181596,180.757910185941,29.8917336726051,20.67078,19.64074,19.35104,19.30906,19.28811,0,0,0
1237667254014182125,180.757312540164,29.8653314961671,24.98093,21.9642,21.02465,20.78719,20.39377,0,0,0
1237667254014182132,180.758402222182,29.9064729230072,23.03334,22.65422,21.85042,21.33674,21.28406,0,0,0
1237667254014182420,180.756833522598,29.7804540261196,23.71659,23.58166,22.79104,23.66128,21.41809,0,0,0
1237667254014182424,180.757411194695,29.9104996756698,23.98364,24.22186,22.3346,22.06085,21.51996,0,0,0
1237667254014182579,180.75801094592,29.8671787197487,23.50503,24.37148,23.10016,21.85171,21.76502,0,0,0
1237667254014247010,180.849060733636,29.7988177555557,22.30732,21.67112,21.40132,21.39005,21.443,0,0,0
1237667254014247011,180.848944460275,29.8012570736172,24.17558,22.52101,21.87773,21.36505,22.06009,0,0,0
1237667254014247014,180.847703602894,29.8435468329068,22.12915,19.35163,17.95532,17.3041,16.97023,0,0,0
1237667254014247069,180.943671882672,29.8610935983695,22.80054,21.93496,21.0463,20.35359,19.96585,0,0,0
1237667254014247112,180.848122294774,29.7667507551023,22.42596,20.80062,19.3215,18.80525,18.44808,0,0,0
1237667254014247113,180.848681982575,29.7674560969996,24.93885,23.32948,22.09773,21.61762,20.99739,0,0,0
1237667254014247117,180.847951196693,29.8518645316527,23.02034,23.67672,22.81575,22.81313,22.64756,0,0,0
1237667254014247202,180.849620007439,29.7580213615576,22.03054,22.00681,21.48014,21.08925,21.3828,180.849588561523,29.7579901570596,4.271122
1237667254014247204,180.849234841811,29.8739601061276,22.00412,21.9351,21.31543,21.01999,21.03529,0,0,0
1237667254014247205,180.849187452166,29.8734119287784,23.00711,22.90747,22.18764,22.18952,22.68325,0,0,0
1237667254014247248,180.944003323556,29.9282686715161,22.27031,25.07514,24.39065,23.60452,21.73983,0,0,0
1237667254014247500,180.849225659582,29.7816785811919,22.03471,20.86503,19.75199,19.20004,18.90598,0,0,0
1237667254014247502,180.849520435762,29.7752269471209,22.98707,22.55982,22.16289,22.29351,23.50723,0,0,0
1237667254014247508,180.848563851398,29.8546276262476,22.87638,22.38696,20.83615,19.82219,19.24409,180.848495731256,29.8544187677618,1.144672
1237667254014247510,180.848768837756,29.858243577099,25.10628,21.92286,20.26067,19.67095,19.40774,0,0,0
1237667254014247511,180.848400343774,29.8589302445641,25.17967,24.75358,22.69321,21.76145,21.7908,0,0,0
1237667254014247512,180.847713070552,29.8573945431274,24.22064,23.21583,22.46408,21.75128,23.16002,0,0,0
1237667254014247513,180.847786616695,29.8843633235381,23.47486,22.18884,21.48028,21.27467,20.94408,0,0,0
1237667254014247515,180.848899731737,29.8401490450122,23.37645,22.73384,21.88368,21.38529,21.28435,0,0,0
1237667254014247516,180.849792380874,29.8410717277916,23.50726,23.38562,22.12779,22.07809,22.84187,0,0,0
1237667254014247519,180.8479122716,29.9060576203042,24.59965,22.4483,21.02788,20.42896,20.15813,0,0,0
1237667254014247523,180.849417310505,29.9177584505204,25.34567,22.72641,21.09722,20.6546,20.22466,0,0,0
1237667254014247792,180.943397121211,29.7543875738195,22.7339,21.42032,20.54252,20.2408,20.16642,0,0,0
1237667254014247793,180.943994848216,29.7559543453746,23.98583,23.80907,22.65232,23.39492,22.60915,0,0,0
1237667254014247801,180.944214327777,29.7698165284622,22.95045,22.65612,22.587,22.58087,22.47629,0,0,0
1237667254014247807,180.942980559797,29.8142287509666,23.36659,22.89605,21.85593,21.71768,21.91143,0,0,0
1237667254014247809,180.943791310829,29.845263810652,23.99708,22.83926,21.82125,21.81065,22.26816,0,0,0
1237667254014247811,180.944126077416,29.8692311438954,21.50853,20.34852,19.76049,19.50362,19.3024,0,0,0
1237667254014247962,180.84870707711,29.7840904888971,22.63687,23.79966,22.47886,21.8746,21.29002,0,0,0
1237667254014247980,180.848155962909,29.9312689361156,23.89545,24.24627,22.92869,22.56798,22.19974,0,0,0
1237667254014248090,180.942710482486,29.8993045562785,23.91706,24.51592,22.87175,21.92237,22.09679,0,0,0
1237667254014248091,180.943781905697,29.8354710671995,23.60671,23.30747,22.2855,22.12873,21.22197,0,0,0
1237667254014248092,180.943965285089,29.8918385602311,25.7446,24.64847,22.88711,24.38237,21.85031,0,0,0
1237667254014248210,180.943757380239,29.7754629396696,25.12952,24.21058,25.33282,22.44028,23.13175,0,0,0
1237667254014248214,180.944269509738,29.8819962585572,24.54597,23.15654,22.56507,21.92249,21.2546,0,0,0
1237667254014248281,180.84795208826,29.8306859698704,24.75528,23.66377,23.58077,21.75031,20.74156,0,0,0
1237667211601576074,180.773688513934,29.9729965504819,20.29337,19.33112,18.9263,18.81404,18.69352,0,0,0
1237667211601576134,180.877139685102,29.9620757087684,21.11086,19.32463,18.13599,17.70978,17.29359,0,0,0
1237667211601576453,180.773489751817,29.9802029271677,22.32294,22.26836,21.4599,21.30742,20.68694,0,0,0
1237667211601576812,180.875636569355,29.9503474793294,22.78726,22.76164,24.04937,25.68831,23.30209,0,0,0
1237667211601576813,180.87589209493,29.9562872998872,22.99596,22.25474,21.86183,22.21097,21.70191,0,0,0
1237667211601576815,180.876547799342,29.9439769897304,25.97804,22.74576,21.55256,21.61838,20.68267,0,0,0
1237667211601576817,180.877019658967,29.9822759485815,23.37751,21.96765,20.94221,20.53332,20.48221,0,0,0
1237667211601576818,180.875199391716,29.9832218924013,23.02752,22.76056,21.63334,21.12982,21.15566,0,0,0
1237667211601576825,180.877416819305,29.9738375334267,22.78279,22.25051,21.56111,21.13219,21.83095,0,0,0
1237667211601576831,180.877331961301,29.9918103478643,23.14135,23.1979,22.05614,21.2111,20.35526,0,0,0
1237667211601576832,180.876941842216,29.991373295162,24.11203,21.91033,21.30305,21.5147,21.12329,0,0,0
1237667211601576973,180.772809605735,29.9930983015393,25.62776,23.8913,22.75206,22.15209,21.05993,0,0,0
1237667211601641511,180.971832476411,29.9428015950388,16.8374,15.79321,15.74957,15.77152,15.81324,0,0,0
1237667211601641713,180.970448221238,29.9899992835766,22.97911,22.54325,21.68377,21.63105,21.34312,0,0,0
1237667211601642048,180.97245449071,29.9865151771565,22.63173,21.89637,20.82483,20.50645,20.08124,0,0,0
1237667211601642049,180.972112620553,29.9873864364487,24.24539,24.66281,22.87029,22.33672,22.09249,0,0,0
1237667211601642079,180.971256000261,29.9804194082685,21.84058,20.66545,25.19348,27.49472,22.28924,0,0,0
1237667254014181598,180.77436547871,29.785856316891,20.79671,19.83354,19.30466,19.01625,18.89267,0,0,0
1237667254014181599,180.773744247935,29.7877749587926,24.90201,21.87056,20.44289,19.78355,19.14194,0,0,0
1237667254014182175,180.773938046317,29.7505629931968,23.03579,22.32885,21.76781,21.6877,21.3565,0,0,0
1237667254014182179,180.774113903333,29.8338371615474,23.45043,22.80359,22.33429,22.74105,23.46643,0,0,0
1237667254014182184,180.774412907266,29.8701091736994,24.66752,22.27222,21.20947,20.46832,19.91123,0,0,0
1237667254014182185,180.774597134802,29.8802708902645,24.41628,23.138,22.16465,22.0484,21.44061,0,0,0
1237667254014182190,180.773416267617,29.9052876816264,22.71239,21.7774,21.17196,20.60033,20.60152,0,0,0
1237667254014182191,180.774972357619,29.90579623884,24.05172,22.78523,23.69532,23.35769,22.63608,0,0,0
1237667254014182441,180.773196191601,29.8953029390412,25.39773,24.21073,22.22142,21.43348,20.7066,0,0,0
1237667254014182443,180.773601150343,29.9009005831667,25.03402,24.12759,22.405,21.86253,22.46391,0,0,0
1237667254014182583,180.773379026697,29.7540741521511,24.9111,24.31378,23.85176,22.62285,23.87149,0,0,0
1237667254014182585,180.774529657734,29.766564255443,23.52477,23.82148,23.16706,21.82705,21.3126,0,0,0
1237667254014182588,180.774976868226,29.8068356966963,24.09449,23.70823,23.76573,22.00815,24.05338,0,0,0
1237667254014182589,180.77329309192,29.8532326836285,24.98053,24.1898,23.03465,22.15335,22.34751,0,0,0
1237667254014246946,180.875225873276,29.7574169806329,23.88721,25.27631,23.23873,22.5184,22.50548,0,0,0
1237667254014246947,180.877450678254,29.7613459455022,24.97372,24.96856,24.86924,22.63569,22.66224,0,0,0
1237667254014246949,180.876349503911,29.7644391564791,25.16352,22.9499,22.66356,22.7183,20.78571,0,0,0
1237667254014247216,180.875519726165,29.7960920245443,23.20462,22.48514,21.85894,21.54807,22.48227,0,0,0
1237667254014247217,180.876775037475,29.7961776976108,24.18378,22.70262,22.5367,23.07806,22.21482,0,0,0
1237667254014247604,180.875913796458,29.8346231153981,23.63799,24.72925,23.55904,22.39507,22.64013,0,0,0
1237667254014247617,180.877188260847,29.8279424567516,23.43947,22.9755,22.70867,21.89711,23.55239,0,0,0
1237667254014247618,180.877398614428,29.8319949905197,22.18798,21.56232,20.70063,20.35556,20.40957,0,0,0
1237667254014247620,180.87740515244,29.8657515489246,22.80342,22.2659,21.99364,21.45863,20.97632,0,0,0
1237667254014247624,180.875950753395,29.9189891082843,23.52789,22.11458,20.61161,20.07319,19.78156,0,0,0
1237667254014248005,180.875729602473,29.8067308763302,25.31043,23.44725,23.0626,22.54456,21.96577,0,0,0
1237667254014248009,180.875840587307,29.8729458858798,23.48109,23.32459,22.76277,22.51669,22.28839,0,0,0
1237667254014248010,180.875169368641,29.9305649753469,22.90676,22.9999,21.8464,21.69194,21.34236,0,0,0
1237667254014312772,180.970470203197,29.8868937386159,23.67746,22.6078,21.91995,21.41402,21.73478,0,0,0
1237667254014312777,180.972487518285,29.8531200424818,23.9348,22.64359,21.25721,20.73767,20.34429,0,0,0
1237667254014313145,180.970799397721,29.7587742653288,24.14008,23.64724,23.09971,23.65051,21.75757,0,0,0
1237667254014313146,180.971741363084,29.7543851750825,24.45591,23.9106,22.59788,21.69782,21.13459,0,0,0
1237667254014313327,180.970824072337,29.8268475160869,25.75835,23.51026,22.8137,21.93531,21.32508,0,0,0
1237667254014313329,180.972006355554,29.8483546767494,25.17697,23.37437,23.31383,21.76716,21.79064,0,0,0
1237667211601576153,180.788711016342,29.9772372617928,22.45632,20.4969,19.16991,18.6345,18.31341,0,0,0
1237667211601576505,180.788340644462,29.9734252526758,24.31683,23.498,22.17053,21.46588,21.15752,0,0,0
1237667211601576829,180.880718722877,29.9403724814408,22.541,22.47821,21.77254,21.52003,21.0598,0,0,0
1237667211601576842,180.880644940545,29.9589606319928,23.28904,22.50395,20.84246,20.08558,19.55698,0,0,0
1237667211601576844,180.880163144261,29.9751184884836,22.6663,21.40113,20.37817,20.11413,19.59373,0,0,0
1237667211601576846,180.881513961073,29.9432550362234,23.9217,21.44076,20.06432,19.37685,18.81032,0,0,0
1237667211601576847,180.879901284893,29.9798370651789,23.90798,22.0821,20.80337,20.27549,19.94176,0,0,0
1237667211601576853,180.881017293724,29.9847480191658,25.4512,22.89892,22.10596,22.0246,21.25754,0,0,0
1237667211601576982,180.7873198461,29.9502451752498,23.32553,24.17862,22.02429,21.47101,20.49864,0,0,0
1237667211601642041,180.968984838504,29.9766895313412,26.29904,20.6631,25.49405,22.82506,20.9663,0,0,0
1237667254014247029,180.880514158132,29.7806117386987,25.03373,24.8257,23.08789,23.01108,22.64026,0,0,0
1237667254014247219,180.879997689892,29.7967117099074,21.35542,20.61292,20.31422,20.21878,20.65425,0,0,0
1237667254014247220,180.880153518223,29.7947673307709,25.04158,21.0654,20.85096,20.67596,20.59552,0,0,0
1237667254014247222,180.88072533789,29.9035192799022,21.89484,20.71819,19.65652,19.26028,18.87215,0,0,0
1237667254014247297,180.787809973379,29.7628455382752,22.5362,21.91755,21.36689,20.56875,20.04451,0,0,0
1237667254014247298,180.786981257171,29.7824981162493,23.0156,23.10111,22.38812,21.78656,20.95839,0,0,0
1237667254014247309,180.788702536301,29.7992299524237,24.2997,22.99616,22.26834,21.81001,22.20072,0,0,0
1237667254014247314,180.78810543831,29.902621442229,25.58365,24.96088,23.26621,22.98212,22.01452,0,0,0
1237667254014247318,180.787727651693,29.8862535043529,22.63349,22.04465,20.58224,19.99204,19.67136,0,0,0
1237667254014247319,180.788638423765,29.8870301514493,24.13365,23.69393,22.15029,22.0649,21.85385,0,0,0
1237667254014247322,180.788551972238,29.8775276840372,26.39672,22.08241,21.03915,20.39578,19.86752,0,0,0
1237667254014247619,180.87996586817,29.7911574143312,22.48173,21.99864,20.98381,20.56672,20.33404,0,0,0
1237667254014247632,180.881310481081,29.9169974585133,22.86727,21.97234,21.15827,20.11506,19.25942,0,0,0
1237667254014247854,180.787411119759,29.7601162961082,24.01776,23.34846,22.63727,22.69939,22.97031,0,0,0
1237667254014247857,180.787150917212,29.8742621009834,24.23586,24.13908,22.76466,23.41719,22.31225,0,0,0
1237667254014248011,180.880838102764,29.8054584491817,24.91917,24.8787,22.91764,22.87417,22.71691,0,0,0
1237667254014248012,180.880024484936,29.847630134487,23.95713,23.39427,22.05088,21.54865,20.98147,0,0,0
1237667254014248116,180.788276031374,29.7752809458456,23.62661,23.16175,22.96896,21.82842,20.71037,0,0,0
1237667254014248119,180.788191731064,29.8545610018894,24.32482,25.06529,23.22887,21.97859,22.15324,0,0,0
1237667254014248176,180.881518556809,29.8139236904484,23.84991,23.60871,23.14367,22.45842,21.85267,0,0,0
1237667254014248255,180.879758806686,29.8429793241326,24.74756,24.63694,22.49312,23.05135,21.4659,0,0,0
1237667254014312763,180.969340173117,29.781808736928,22.26731,21.47218,20.10602,19.53839,19.0779,0,0,0
1237667254014312767,180.969370358221,29.8782427632316,22.27792,21.31616,20.6896,20.28729,20.08234,0,0,0
1237667254014312770,180.968507428981,29.8817710243705,22.46978,21.98536,20.45478,19.34051,18.88045,0,0,0
1237667254014312771,180.969559470934,29.8825914553167,25.02857,23.46644,24.01892,22.48025,22.70709,0,0,0
1237667254014312778,180.970151869448,29.9130887263873,24.14498,22.37034,20.98054,20.40641,20.00016,0,0,0
1237667254014313144,180.969108859553,29.7740353861063,25.26337,24.22266,22.47326,22.59371,21.26618,0,0,0
1237667211601575994,180.857351855396,29.974495650475,25.12293,22.92122,21.51413,20.99746,20.323,0,0,0
1237667211601575998,180.858592136041,29.9818079634404,24.32575,23.16573,22.52568,21.89179,21.13583,0,0,0
1237667211601576000,180.858169261718,29.9704918574891,24.00643,23.01191,22.3698,21.36585,22.14417,0,0,0
1237667211601576006,180.856895198222,29.9761341258212,25.13646,24.95661,25.02109,22.96801,23.32071,0,0,0
1237667211601576065,180.763732768823,29.9565830164939,19.43102,17.75441,17.04465,16.771,16.62471,0,0,0
1237667211601576067,180.76362127268,29.9880477496768,20.41546,19.30511,18.80023,18.59624,18.52803,0,0,0
1237667211601576411,180.764776327685,29.9615715185796,22.74918,22.53503,21.84961,21.65145,20.50123,0,0,0
1237667211601576412,180.763800329646,29.9608586213555,23.60438,24.00051,22.92781,23.37569,21.62677,0,0,0
1237667211601576416,180.765534924579,29.9944188357226,24.30483,22.11433,20.56322,19.9815,19.66344,0,0,0
1237667211601576756,180.85780641219,29.936079747255,23.22747,22.41625,21.28036,20.89858,20.48841,0,0,0
1237667211601576763,180.858320921144,29.9970608774714,24.4823,22.29139,20.83615,20.01626,19.61945,0,0,0
1237667211601576969,180.765127137583,29.9379342591815,23.29704,23.61163,22.5562,22.81932,21.98683,0,0,0
1237667211601577071,180.764201095639,29.9588776906087,24.90984,23.99948,22.87203,21.85147,20.89474,0,0,0
1237667211601577072,180.765019077939,29.9800517885731,25.34985,24.57679,24.25645,22.23177,21.09819,0,0,0
1237667211601641506,180.949207540835,29.9951438497645,20.48211,19.24655,18.7074,18.46133,18.35094,0,0,0
1237667211601641507,180.949372960004,29.9960072214699,22.44845,21.90005,21.11195,20.56252,20.25986,0,0,0
1237667211601641556,180.950155114292,29.9828378490066,21.17851,20.31617,19.64254,19.45609,19.23817,0,0,0
1237667211601641959,180.949175586043,29.9399772412097,23.25832,23.27079,24.01613,23.45145,23.5684,0,0,0
1237667211601641964,180.949826959632,29.9536106500327,23.33548,23.31609,21.49058,20.28476,19.60979,0,0,0
1237667211601641967,180.950828346891,29.9443131919286,23.7887,23.16409,24.1004,23.60638,23.18658,0,0,0
1237667211601642020,180.949555480995,29.9475412158415,25.96738,22.75163,25.37204,23.61319,24.47623,0,0,0
1237667254014181721,180.764594241103,29.8902441512088,22.06287,21.31071,20.98572,20.90275,20.60488,0,0,0
1237667254014182130,180.76462858086,29.7600043552454,22.15082,21.61916,21.95705,21.95044,23.27271,0,0,0
1237667254014182139,180.764037262269,29.809873748416,23.2632,22.16685,21.87964,21.64897,21.72828,0,0,0
1237667254014182141,180.764181370713,29.7978768854098,23.33344,22.49301,22.26816,22.28585,21.856,0,0,0
1237667254014182144,180.765262467645,29.7908723352636,25.48475,22.7526,21.38996,20.18387,19.72428,0,0,0
1237667254014182148,180.764529308775,29.8277067229155,22.47577,22.67846,21.8883,21.43775,20.79575,0,0,0
1237667254014182157,180.764809279028,29.8728624879975,23.61932,23.09447,22.68612,22.68957,21.78501,0,0,0
1237667254014182158,180.765617832292,29.8625508975898,23.19006,23.10511,23.2511,23.51941,22.22024,0,0,0
1237667254014182159,180.764387000716,29.901210876093,23.90172,21.73322,20.73381,20.39108,20.10851,0,0,0
1237667254014182164,180.765141854535,29.8935700693629,22.46083,22.32926,21.22388,20.86818,20.79503,0,0,0
1237667254014182171,180.764863389739,29.9041058288187,22.80624,22.32468,21.89053,21.42695,21.44485,0,0,0
1237667254014182172,180.765806064569,29.9033238384405,23.52729,22.70377,22.13092,22.25729,21.47309,0,0,0
1237667254014182425,180.764778878278,29.7684117356262,23.42959,23.40643,22.57112,22.42868,22.75479,0,0,0
1237667254014182429,180.765102963327,29.8331856576454,23.31307,23.52336,22.75894,22.5064,23.02721,0,0,0
1237667254014182614,180.763785387483,29.8877884006993,24.80805,25.31008,24.60888,24.30621,20.84297,0,0,0
1237667254014247128,180.857772346139,29.7605702422523,21.95935,20.38577,19.21437,18.64557,18.21311,0,0,0
1237667254014247129,180.85670989111,29.7623008580724,25.44439,24.08475,22.9158,22.92817,22.77576,0,0,0
1237667254014247530,180.856937665492,29.7759616962536,23.95456,22.40698,21.0841,19.85654,19.38405,0,0,0
1237667254014247534,180.857960843527,29.7648721855812,23.34704,22.88562,22.10261,21.7356,21.39157,0,0,0
1237667254014247549,180.858766899617,29.8803194628531,23.34482,21.95747,21.58825,21.48693,21.9285,0,0,0
1237667254014247551,180.857524483977,29.9136258728392,22.79177,22.0935,21.29317,21.13019,20.83082,0,0,0
1237667254014247552,180.856912993921,29.9145204537226,24.72776,23.9409,22.99364,22.45411,21.76649,0,0,0
1237667254014247560,180.858206381394,29.9172946637653,24.99662,22.82968,23.87539,23.94038,21.78241,0,0,0
1237667254014247565,180.858282715867,29.9266213886831,23.53654,23.07188,22.57947,22.63159,21.9203,0,0,0
1237667254014247815,180.949759280449,29.7551653453721,23.93717,22.15032,20.75599,20.28473,19.9853,0,0,0
1237667254014247816,180.949459435301,29.8096438659219,23.60947,22.45716,21.65069,21.363,21.02112,0,0,0
1237667254014247820,180.951026918146,29.8130993928935,23.02335,22.71763,22.40506,21.41882,20.9139,0,0,0
1237667254014247821,180.949251991989,29.8632099318645,23.1974,21.71512,21.39808,21.33154,20.445,0,0,0
1237667254014247823,180.94918215481,29.879419005855,25.09739,22.4899,24.50514,24.29604,21.34305,0,0,0
1237667254014247992,180.858814419795,29.9204558704965,24.24861,24.26288,22.42106,21.92492,21.97539,0,0,0
1237667254014248095,180.95067259434,29.8338413014439,25.58817,23.87751,22.72661,22.25975,22.82083,0,0,0
1237667254014248164,180.856672439631,29.8596803846129,22.92373,23.09472,21.9187,21.02324,20.73773,0,0,0
1237667254014248165,180.858620554201,29.8114532915159,23.77255,23.41522,23.30012,22.20382,21.98257,0,0,0
1237667254014248217,180.951280290919,29.7643163182892,25.4216,25.40349,22.88511,21.82029,21.51501,0,0,0
1237667254014312715,180.950048598219,29.9108623053056,22.07672,21.28741,20.68389,20.48876,20.83474,0,0,0
1237667254014312717,180.950059205334,29.9243564148318,23.20371,22.64631,22.02078,21.58826,21.00355,0,0,0
1237667254014313128,180.950724068625,29.897335007821,23.23704,23.59936,22.45143,22.29677,22.15096,0,0,0
1237667211601576136,180.874001612058,29.9600484841592,21.98944,21.17414,20.71491,21.18566,20.37593,0,0,0
1237667211601576137,180.874876406094,29.9583836716274,24.31875,23.62053,22.63148,23.84154,22.07496,0,0,0
1237667211601576138,180.875144098643,29.9618094831276,22.53544,24.0303,23.81202,24.33165,22.61322,0,0,0
1237667211601576139,180.873182064825,29.9617315569748,22.75583,23.10189,22.0282,22.77275,21.47787,0,0,0
1237667211601576140,180.874719227785,29.9628705956132,23.73502,23.19872,23.09722,24.51558,22.92417,0,0,0
1237667211601576152,180.78114430017,29.9967224346634,22.61702,20.67117,19.09672,18.51157,18.2894,0,0,0
1237667211601576807,180.874835291093,29.937011043315,22.7768,22.31318,21.18401,20.69965,20.21382,0,0,0
1237667211601576977,180.780207162336,29.9814573347622,25.19187,23.58404,22.76861,23.18107,21.79126,0,0,0
1237667211601641718,180.974814462723,29.9649064630469,21.81549,24.68112,24.53604,25.30602,22.55367,0,0,0
1237667211601642078,180.974442683753,29.9845406326264,21.5692,21.59437,23.02799,20.51304,20.3893,0,0,0
1237667211601642604,180.973203537418,29.9779402530384,24.82365,24.8478,23.77419,22.21023,21.43704,0,0,0
1237667211601642611,180.973869434525,29.9947190652282,23.86742,24.04665,26.41839,26.41321,19.44388,0,0,0
1237667254014182444,180.780477950136,29.7850950114604,23.12461,23.63354,22.00285,21.03878,20.76765,0,0,0
1237667254014246948,180.873826002404,29.7596439770099,24.90406,21.5992,20.76074,20.21628,21.67798,0,0,0
1237667254014246958,180.873603297789,29.915534066014,25.13018,23.9609,22.15825,22.72514,22.42439,0,0,0
1237667254014247028,180.875031009068,29.7828434760119,24.95013,22.46945,21.09307,19.53456,18.71777,0,0,0
1237667254014247031,180.874725755713,29.9132045237865,22.73688,20.13452,18.99914,18.53819,18.29836,0,0,0
1237667254014247134,180.874346519711,29.7748428425267,25.52963,21.04104,19.64204,19.11944,18.84541,0,0,0
1237667254014247153,180.781526590623,29.8575417759306,21.18287,20.15379,19.57433,19.34633,19.06086,0,0,0
1237667254014247214,180.874374723373,29.8201874177901,21.38804,19.88896,19.1277,18.78121,18.48292,0,0,0
1237667254014247281,180.781226129292,29.8369230000519,22.71949,22.5578,21.78848,21.75361,21.12405,0,0,0
1237667254014247282,180.779712347518,29.8828124831992,24.59956,22.51943,22.83075,21.66573,22.15286,0,0,0
1237667254014247290,180.780756212927,29.8934266143209,23.73574,22.32664,21.91365,21.47025,20.904,0,0,0
1237667254014247293,180.781612302423,29.8885596426775,24.48699,22.70047,21.01864,20.07661,19.79953,0,0,0
1237667254014247296,180.78151556149,29.890326665364,24.30792,24.47899,22.9274,22.97148,21.48844,0,0,0
1237667254014247602,180.874053485796,29.8039290043981,22.62651,22.72523,21.91805,21.6034,20.86613,0,0,0
1237667254014247605,180.874483570683,29.8344487181651,25.07144,24.28061,24.0733,22.55208,21.84954,0,0,0
1237667254014247606,180.873124962136,29.8330080125387,22.69997,22.54701,22.05843,21.41997,22.23455,0,0,0
1237667254014247607,180.873378986909,29.8387745057269,22.23044,22.65067,21.87661,21.93967,20.91762,0,0,0
1237667254014247614,180.874284833016,29.8910636709247,22.69134,22.06362,20.84345,20.55068,20.04836,0,0,0
1237667254014247615,180.873469757363,29.8912197896887,23.65646,23.49813,22.80395,21.71208,22.02738,0,0,0
1237667254014247625,180.874373013182,29.9178736486261,24.58942,23.37837,22.96086,22.09946,21.61843,0,0,0
1237667254014247848,180.78167757762,29.7721893731136,22.93126,22.69348,21.57861,21.05835,20.99863,0,0,0
1237667254014247852,180.779788096957,29.8724130345106,24.51398,23.33647,21.74764,20.48154,20.04649,0,0,0
1237667254014248004,180.872988945937,29.8561930997793,24.86167,23.13426,22.07907,22.09914,21.29333,0,0,0
1237667254014248006,180.874822626304,29.8500854395178,26.55391,22.81152,21.33296,20.43288,19.8211,0,0,0
1237667254014248115,180.779881232579,29.8148533288411,23.66862,23.15587,23.01485,22.23187,22.48361,0,0,0
1237667254014248175,180.873457284549,29.845411052137,25.03036,24.55217,23.58765,22.34286,23.05545,0,0,0
1237667254014312518,180.973085013099,29.8649152636064,22.10435,19.50755,18.03999,16.95369,16.37572,0,0,0
1237667254014312632,180.9747982205,29.8448826002322,21.39857,20.44826,20.02538,19.91023,19.92892,0,0,0
1237667254014312768,180.974000665093,29.758734655767,25.92355,22.96917,22.42159,22.02912,22.26285,0,0,0
1237667254014312776,180.973320091475,29.8297909077671,22.75938,21.69821,20.89644,20.12584,19.75255,0,0,0
1237667254014312781,180.974002697024,29.9144707035471,24.03986,21.92585,20.36376,19.89342,19.41553,0,0,0
1237667254014313148,180.973130229357,29.8270383641458,23.66908,23.62693,22.17272,22.71238,20.90369,0,0,0
1237667254014313149,180.974047285716,29.841918588715,26.08248,24.0462,21.97556,20.64472,20.41114,0,0,0
1237667254014313331,180.972992054496,29.9241751102708,25.81042,24.01228,22.69583,22.05258,21.31045,0,0,0
1237667254014313333,180.974594325196,29.92631780011,23.91641,24.03303,23.61497,21.87437,21.16213,0,0,0
1237667254014313417,180.973381237008,29.8031592828628,25.32183,24.69724,24.28577,24.05668,20.74192,0,0,0
1237667211601576548,180.802020203004,29.9409938786336,24.22586,22.69774,21.78225,21.40192,21.71058,0,0,0
1237667211601577088,180.801108054054,29.9773546202484,25.70418,24.5754,23.21912,21.69176,20.55817,0,0,0
1237667211601577089,180.802042571336,29.9873969008994,23.62263,24.27332,22.90186,21.83959,21.28612,0,0,0
1237667211601641678,180.895096298035,29.9383844019194,21.25125,21.13046,20.87875,20.87097,20.03319,0,0,0
1237667211601641790,180.895562463394,29.9443476233545,24.72273,23.11761,21.93931,21.27034,20.33239,0,0,0
1237667211601641791,180.894138828723,29.9982231615581,22.62852,22.13037,21.30213,20.8997,20.35214,0,0,0
1237667211601642457,180.985111298612,29.9803537897832,23.73754,24.10749,22.45716,22.55236,21.23874,0,0,0
1237667254014246960,180.893552563908,29.7795778577177,16.28317,15.11629,14.71545,14.57904,14.57192,0,0,0
1237667254014247048,180.894984221644,29.9245198278654,24.28599,24.30607,23.03787,22.43933,22.45121,0,0,0
1237667254014247051,180.893775072519,29.9089516996938,18.32138,17.30224,16.92213,16.65347,16.50733,0,0,0
